ArticleId,SiteId,Date,Quantity,Price,CostPrice
174022,8,15/06/2019,8,239,199.85
194516,4,16/10/2018,2,45.6,27.26
167108,5,8/03/2019,4,27.9,18.56
167108,7,13/08/2018,5,24.9,18.52
171979,5,27/07/2019,1,50.4,28.95
171979,8,5/02/2019,-1,46.3,28.7
174022,7,14/12/2018,9,249,194
170295,4,31/08/2018,3,29.9,18.84
170936,6,9/10/2018,10,39,30.06
170069,6,26/01/2019,1,59.9,45.41
200838,6,13/07/2018,12,94.9,85.22
169281,6,30/06/2019,2,21.9,16.2
165811,5,14/02/2019,-4,21.9,15.75
174022,7,7/09/2018,3,256,191.05
176139,5,10/07/2018,1,214,148.73
167108,7,15/06/2019,8,26.9,18.58
170069,8,3/07/2018,1,82.9,45.3
172551,5,15/05/2019,11,95.9,154.07
170069,5,19/06/2019,1,59.9,42.34
170295,4,2/02/2019,-8,24.5,15.78
170936,4,7/12/2018,7,39,30.08
200838,7,29/07/2018,5,95.9,84.43
170936,6,8/01/2019,3,39,28.05
165811,5,23/12/2018,40,21.9,15.74
176139,8,28/07/2019,2,197,141.85
200838,5,16/11/2018,12,95,85.53
199219,7,15/03/2019,4,124.6,76.42
167108,5,19/12/2018,7,27.9,18.6
194516,8,3/02/2019,-7,37.8,27.21
199219,7,8/12/2018,1,89,77.24
170936,7,28/06/2019,7,41.4,32.27
165954,4,25/04/2019,2,8.7,5.87
174022,7,9/09/2018,6,256,191.05
172551,7,31/08/2018,4,90.5,78.89
172551,7,14/12/2018,18,90.5,83.08
199219,6,27/08/2018,16,87.9,77.66
167108,8,22/02/2019,5,27.9,18.57
170936,5,16/04/2019,7,39,30.13
200838,6,12/08/2018,3,94.9,85.26
170069,4,29/11/2018,6,59.9,44.25
172551,4,20/03/2019,2,86.7,81.11
176139,7,7/09/2018,2,194.24,152.66
176139,7,11/07/2018,4,194.24,148.73
165811,7,2/04/2019,4,21.9,15.79
171979,6,26/11/2018,3,42.6,28.37
200838,4,29/07/2019,2,95,85.77
200838,5,13/06/2019,7,95,85.99
194516,8,4/12/2018,1,46.9,27.18
200838,4,14/04/2019,4,95,81.58
199219,8,18/07/2019,1,89,78.67
200838,7,19/11/2018,9,95,85.69
200838,5,14/11/2018,4,95,85.53
167108,7,13/04/2019,1,26.9,18.62
170936,7,3/01/2019,5,39,28.05
172551,8,27/11/2018,10,90.5,82.68
200838,8,25/04/2019,4,95,81.89
169281,4,7/12/2018,3,21.9,15.42
200838,6,23/08/2018,5,104,85.24
174022,8,1/10/2018,6,229,191.99
199219,6,7/06/2019,3,89,78.43
165811,7,9/05/2019,7,21.9,15.84
169281,4,13/06/2019,2,21.9,15.81
176139,8,17/12/2018,5,199,147.38
172551,4,30/03/2019,14,86.7,78.21
170936,7,9/07/2018,11,39,30.05
176139,4,1/04/2019,1,,142
170295,4,29/06/2019,18,26,17.64
172671,4,31/05/2019,1,19.9,10.99
174022,8,10/07/2019,2,239,199.87
174022,5,26/04/2019,3,239,203.86
176139,6,5/08/2018,3,214,152.31
174022,7,3/06/2019,2,239,200.21
172551,8,22/12/2018,13,90.5,81.81
170936,5,5/02/2019,-10,39,30.13
170936,8,10/04/2019,8,39,30.13
172551,6,14/01/2019,11,90.5,82.13
199219,7,3/06/2019,1,89,78.77
174022,5,17/03/2019,4,239,197.23
170295,6,31/03/2019,3,24.5,15.78
167108,6,18/10/2018,4,38.9,20.59
165811,6,5/09/2018,15,20.9,15.72
169281,6,31/03/2019,6,21.9,15.3
170936,5,27/03/2019,8,39,30.13
174022,7,30/08/2018,15,239,190.91
174022,6,1/11/2018,6,259,189.49
199219,4,5/06/2019,5,89,78.74
170936,8,21/04/2019,9,39,30.13
194516,7,29/06/2019,4,43.8,27.44
176139,4,25/01/2019,6,183,141.87
199219,7,4/03/2019,2,124.6,76.42
199219,6,18/01/2019,5,89,77.9
200838,4,9/04/2019,3,95,81.58
170936,8,15/09/2018,20,39,30.06
174022,7,21/10/2018,8,229,194.32
172551,7,15/04/2019,1,86.7,79.47
172551,5,27/11/2018,5,90.5,83.53
174022,6,14/03/2019,7,239,189.28
200838,4,4/06/2019,9,95,84.82
170295,5,19/10/2018,11,24.5,16.14
170295,7,13/09/2018,4,29.9,18.9
165811,4,23/02/2019,15,21.9,15.75
174022,5,25/11/2018,1,259,189.62
165811,7,3/07/2018,1,20.9,15.6
176139,7,2/09/2018,3,194.24,152.66
170936,8,17/09/2018,24,39,30.06
199219,6,3/01/2019,1,89,77.9
174022,5,27/06/2019,1,239,201.02
169281,4,29/07/2019,2,21.9,15.85
170936,8,26/07/2018,10,39,30.05
199219,4,8/03/2019,4,89,77.12
170069,4,27/01/2019,5,59.9,45.4
172551,8,3/07/2018,10,86.7,80.22
176139,5,27/10/2018,3,229,148.94
174022,7,8/03/2019,18,334.6,194.21
194516,4,1/11/2018,1,45.6,27.19
167108,8,18/07/2019,2,26.9,18.58
172551,4,19/07/2019,8,86.7,84.29
199219,5,2/02/2019,-14,89,78.09
165811,4,11/03/2019,1,21.9,15.75
170936,6,4/02/2019,-4,39,30.13
167108,4,22/12/2018,31,27.9,18.62
199219,5,19/08/2018,12,83.5,76.92
200838,5,6/11/2018,4,95,85.53
167108,5,12/10/2018,13,24.9,18.85
170936,6,2/11/2018,9,39,30.06
170069,8,7/10/2018,2,59.9,43.77
199219,4,9/11/2018,7,89,78.3
174022,8,7/04/2019,1,239,192.31
200838,5,24/02/2019,6,95,81.19
200838,5,19/10/2018,8,95,85.53
172671,5,14/04/2019,3,19.9,10.96
176139,7,24/10/2018,3,194.24,148.36
199219,5,28/03/2019,5,89,77.18
171979,5,3/12/2018,3,46.3,28.1
176139,8,8/12/2018,3,199,147.49
200838,4,5/12/2018,1,95,85.69
165811,5,13/01/2019,7,21.9,15.76
170936,5,15/05/2019,19,39,56.38
174022,7,10/12/2018,9,229,194
170936,4,26/05/2019,11,39,30.15
170936,5,20/07/2019,7,39,32.44
176139,7,3/05/2019,1,197,141.85
165811,6,17/06/2019,30,21.9,15.83
174022,7,28/07/2019,4,239,199.97
167108,5,30/07/2019,3,26.9,18.58
170936,5,9/11/2018,5,39,30.06
165811,5,10/04/2019,24,21.9,15.84
174022,8,16/08/2018,1,239,190
170936,6,20/03/2019,7,39,30.13
176139,6,8/11/2018,2,229,147.77
170069,5,14/11/2018,2,59.9,44.05
169281,5,15/02/2019,-5,21.9,15.31
172551,4,25/04/2019,8,93.9,79.07
200838,5,15/07/2018,18,94.9,84.81
199219,4,7/05/2019,11,89,78.22
200838,8,10/09/2018,7,94.9,84.93
172551,5,11/07/2018,2,98.9,78.97
165811,4,6/08/2018,4,20.9,15.71
170936,5,5/03/2019,10,39,30.13
170069,4,11/03/2019,1,59.9,45.39
165811,4,1/12/2018,6,21.9,15.72
170936,8,30/12/2018,5,39,30.08
167108,5,21/07/2019,2,26.9,18.58
170936,6,28/03/2019,5,39,30.13
165811,5,2/08/2018,8,20.9,15.71
165811,7,20/02/2019,2,21.9,15.75
171979,5,10/12/2018,3,46.3,28.34
200838,8,19/02/2019,2,95,81.7
174022,5,3/06/2019,1,239,201.02
167108,5,5/09/2018,7,24.9,24.66
165811,4,13/05/2019,4,21.9,29.62
176139,4,28/06/2019,12,197,141.85
170295,5,26/09/2018,7,29.9,18.91
200838,4,3/02/2019,-23,87.9,81.39
199219,5,6/08/2018,32,87.9,77.99
170295,7,12/02/2019,-7,24.5,15.78
174022,6,15/03/2019,13,239,189.28
176139,4,12/07/2018,1,214,148.74
170936,5,30/10/2018,16,39,30.06
167108,6,15/02/2019,-6,27.9,18.57
165954,7,20/03/2019,2,12.18,5.87
167108,4,9/03/2019,8,27.9,18.56
199219,5,24/04/2019,13,89,77.96
170936,8,3/01/2019,8,39,28.05
171979,4,26/10/2018,1,42.6,28.11
194516,7,23/12/2018,5,38.7,27.25
170069,8,2/10/2018,1,83.9,43.77
174022,6,16/03/2019,13,239,189.28
170295,5,4/11/2018,12,24.5,16.05
165954,6,1/11/2018,1,8.7,5.86
170936,7,13/12/2018,6,39,30.08
194516,8,12/11/2018,6,45.6,27.37
200838,4,14/03/2019,4,95,80.45
170936,5,22/10/2018,2,39,30.06
200838,5,30/03/2019,5,95,82.38
167108,5,7/06/2019,2,26.9,18.58
200838,8,11/05/2019,3,95,81.92
170295,4,22/12/2018,30,24.5,15.64
171979,6,22/11/2018,3,42.6,28.37
174022,4,15/03/2019,25,239,199.05
165811,4,13/04/2019,4,21.9,15.84
171979,7,25/03/2019,4,62.16,28.9
170069,7,9/10/2018,1,59.9,43.51
165811,6,11/06/2019,31,21.9,15.83
199219,6,1/07/2018,28,87.9,77.5
200838,6,8/08/2018,10,94.9,85.27
165811,5,20/05/2019,16,21.9,29.62
170936,6,12/04/2019,7,39,30.13
165954,4,26/05/2019,1,8.7,5.87
194516,6,7/03/2019,2,46.5,28.5
165811,7,19/10/2018,10,21.9,15.37
170295,8,7/01/2019,3,24.5,15.8
174022,8,21/07/2019,3,239,199.95
172551,8,6/07/2018,12,86.7,79.64
172671,4,20/10/2018,1,19.9,10.32
170936,6,17/07/2018,9,39,30.05
200838,7,7/07/2018,2,95.9,84.25
171979,6,1/06/2019,1,50.4,28.95
199219,5,21/09/2018,36,82.5,77.09
199219,4,26/01/2019,2,89,78.02
200838,8,25/04/2019,4,95,81.89
167108,7,6/03/2019,4,39.06,18.57
170936,4,24/04/2019,4,39,30.13
165811,6,15/07/2018,2,20.9,15.6
172551,8,9/03/2019,10,135.75,81.21
171979,6,31/07/2018,1,49.6,28.77
172551,6,2/01/2019,7,98.9,82.05
176139,5,18/05/2019,1,197,265.26
194516,4,19/02/2019,1,46.9,27.26
200838,8,5/04/2019,18,95,81.89
172551,7,23/05/2019,14,93.5,83.44
199219,5,2/08/2018,12,87.9,77.99
165954,6,20/07/2019,1,8.7,5.83
174022,5,4/01/2019,7,239,187.06
170295,7,5/11/2018,9,24.5,16.05
176139,8,5/03/2019,4,295.5,142
199219,7,12/07/2018,1,97.5,77.03
167108,7,16/10/2018,4,24.9,18.6
165811,7,11/05/2019,2,21.9,15.84
165811,4,22/08/2018,4,20.9,15.71
170936,7,5/07/2019,6,41.4,32.34
170936,4,29/12/2018,5,39,30.08
176139,4,20/02/2019,2,197,142
165811,5,6/09/2018,12,20.9,15.72
171979,5,23/10/2018,4,42.6,28.11
172551,7,24/08/2018,21,90.5,78.89
169281,6,17/02/2019,-1,21.9,15.31
200838,8,14/09/2018,9,94.9,84.93
167108,4,14/01/2019,5,27.9,18.57
194516,6,2/05/2019,4,43.8,27.44
171979,4,10/11/2018,2,46.3,28.11
199219,5,27/10/2018,28,89,78.29
170936,9,25/11/2018,11,40.95,30.66
172551,5,1/02/2019,-2,98.9,82.19
170936,4,5/10/2018,10,39,30.06
199219,8,13/12/2018,6,89,78.26
170295,4,17/01/2019,11,24.5,15.8
169281,6,5/08/2018,1,34.7,18.45
174022,4,26/03/2019,1,266,199.61
172551,7,27/11/2018,9,90.5,83.68
174022,8,7/01/2019,5,229,189.3
199219,6,27/03/2019,22,89,77.16
167108,7,18/07/2018,3,24.9,18.52
200838,6,7/08/2018,4,104,85.27
165811,5,11/01/2019,11,21.9,15.76
170295,7,2/07/2018,1,29.9,18.67
171979,8,11/04/2019,1,50.4,28.95
176139,4,4/01/2019,1,199,141.32
170936,5,30/07/2019,4,39,32.46
167108,5,20/07/2018,1,24.9,18.52
165954,4,25/03/2019,13,8.7,5.87
199219,7,18/08/2018,7,83.5,77.35
172671,5,3/05/2019,1,19.9,10.99
200838,5,27/07/2018,2,104,85.01
172551,8,26/03/2019,13,130.05,79.16
170295,7,20/02/2019,1,24.5,15.78
199219,4,21/04/2019,4,89,78.2
199219,8,14/04/2019,1,89,77.33
174022,6,9/03/2019,12,239,189.28
170936,4,17/11/2018,3,39,30.06
170936,6,3/11/2018,7,39,30.06
171979,4,3/07/2019,1,50.4,28.95
167108,8,12/08/2018,1,24.9,21.51
170069,8,5/12/2018,1,59.9,44.28
170936,7,18/07/2019,2,41.4,32.45
172551,4,15/05/2019,16,95.9,151.43
174022,4,16/04/2019,1,239,204.24
199219,4,21/09/2018,28,82.5,77.45
194516,5,18/04/2019,4,43.8,27.45
199219,6,12/06/2019,7,89,78.43
200838,4,1/05/2019,5,95,81.6
172551,7,11/04/2019,6,86.7,79.47
172551,5,20/04/2019,16,93.9,80.63
167108,4,26/07/2019,7,26.9,18.58
170936,4,31/03/2019,4,39,30.13
171979,7,31/03/2019,1,62.16,28.93
170295,7,12/10/2018,3,24.5,16.05
172551,6,2/07/2019,8,86.7,79.59
171979,5,7/08/2018,3,49.6,28.74
174022,5,21/11/2018,2,259,189.62
199219,7,25/11/2018,4,83.9,77.28
200838,4,16/10/2018,7,95,85.53
176139,7,29/07/2018,1,194.24,151.38
174022,8,15/04/2019,7,239,192.31
170936,5,30/11/2018,4,39,30.06
200838,4,15/06/2019,2,95,84.84
200838,8,21/01/2019,3,95,81.7
165954,7,9/08/2018,3,10.5,7.06
172551,4,1/02/2019,-2,98.9,82.37
170295,5,24/11/2018,24,24.5,15.68
194516,6,22/09/2018,2,45.6,28.63
172551,8,23/05/2019,2,93.5,84.47
170936,8,13/07/2018,5,39,30.06
174022,8,17/12/2018,8,249,191.58
171979,5,31/12/2018,7,43.5,28.12
176139,5,11/07/2018,3,214,148.73
200838,8,30/07/2019,2,95,85.77
174022,7,20/03/2019,2,372.4,194.21
194516,5,15/02/2019,-3,46.9,27.71
174022,4,23/12/2018,10,259,189.51
170069,7,15/06/2019,1,59.9,43.48
200838,6,19/11/2018,13,95,85.53
171979,7,5/07/2018,1,47.3,27.02
200838,6,28/06/2019,6,95,85.65
200838,6,11/06/2019,6,95,85.22
170936,7,28/12/2018,5,39,30.08
174022,8,11/09/2018,3,239,191.18
170936,5,25/02/2019,7,39,30.13
169281,4,27/09/2018,3,25.5,16.29
165811,7,27/02/2019,1,21.9,15.75
172671,5,17/05/2019,1,19.9,20.55
167108,6,17/05/2019,5,26.9,34.82
170936,8,17/04/2019,8,39,30.13
199219,8,26/11/2018,9,83.9,77.79
167108,8,13/08/2018,5,24.9,21.51
174022,4,5/03/2019,3,266,196.03
174022,6,7/02/2019,-11,239,191.07
170936,8,1/07/2019,7,39,32.24
174022,5,30/04/2019,6,239,203.86
172551,6,20/01/2019,1,90.5,82.17
199219,6,7/11/2018,9,89,78.32
167108,6,25/04/2019,11,26.9,18.62
171979,5,17/01/2019,2,43.5,28.13
170069,6,26/07/2018,2,90.9,45.12
165811,7,8/03/2019,2,30.66,15.75
172551,8,4/02/2019,-2,98.9,82.12
172551,8,20/04/2019,8,93.5,79.21
165954,4,26/04/2019,2,8.7,5.87
167108,4,23/12/2018,20,27.9,18.62
167108,4,14/12/2018,11,27.9,18.68
200838,4,9/07/2018,10,104,84.2
165811,8,30/10/2018,1,21.9,15.37
176139,7,24/11/2018,1,199,147.45
199219,5,31/12/2018,27,89,78.63
176139,7,27/09/2018,4,194.24,152.67
200838,5,4/05/2019,3,95,84.99
200838,5,24/12/2018,3,87.9,82.04
167108,8,18/04/2019,3,26.9,18.62
170936,7,2/01/2019,7,39,28.05
165811,6,10/01/2019,42,21.9,15.76
194516,4,15/04/2019,1,,27.48
174022,5,7/07/2019,3,239,201.02
167108,7,24/02/2019,6,27.9,18.57
170936,8,30/06/2019,7,39,32.24
171979,8,25/02/2019,8,43.5,28.75
174022,8,24/03/2019,3,399,188.5
165811,6,14/02/2019,-16,21.9,15.75
174022,8,4/04/2019,7,239,192.31
194516,6,12/01/2019,2,46.9,28.28
167108,4,9/05/2019,8,26.9,18.62
174022,7,3/09/2018,17,239,191.05
199219,5,8/09/2018,1,90.9,77.18
200838,5,9/05/2019,14,95,85.15
174022,7,1/12/2018,18,229,194
165811,8,8/12/2018,2,21.9,15.74
165811,5,12/09/2018,3,20.9,15.72
199219,8,15/08/2018,8,83.5,77.22
165811,8,3/11/2018,5,21.9,15.37
172551,7,18/07/2019,10,92,79.97
176139,5,2/10/2018,3,214,152.67
167108,6,14/06/2019,10,26.9,18.58
170936,8,7/11/2018,11,39,30.06
170936,5,10/12/2018,3,39,30.08
171979,7,26/03/2019,2,62.16,28.92
170936,5,28/06/2019,4,39,32.14
199219,8,21/04/2019,10,89,77.8
200838,6,29/11/2018,4,95,85.53
171979,8,26/08/2018,6,42.6,26.87
171979,6,27/08/2018,1,42.6,26.96
170936,7,25/04/2019,1,39,30.13
172551,7,25/07/2018,13,90.5,78.89
200838,4,4/07/2019,1,95,85.48
200838,8,21/10/2018,5,95,85.53
199219,7,6/03/2019,5,124.6,76.42
169281,4,8/12/2018,1,21.9,15.42
170295,4,11/01/2019,13,24.5,15.8
174022,5,2/01/2019,13,239,187.06
170936,8,12/11/2018,18,39,30.06
172551,7,9/01/2019,3,90.5,82.29
174022,8,16/02/2019,-2,239,190.28
194516,6,17/07/2019,7,43.8,27.44
172551,8,19/01/2019,11,90.5,81.96
165811,6,14/06/2019,35,21.9,15.83
167108,8,24/07/2019,1,26.9,18.58
169281,6,11/10/2018,1,21.9,15.54
171979,8,21/03/2019,4,66.6,28.9
172551,5,27/03/2019,9,86.7,80.14
170295,4,31/03/2019,22,24.5,15.78
172551,8,30/04/2019,2,93.5,79.96
165811,8,7/06/2019,6,21.9,15.83
171979,6,26/04/2019,2,50.4,28.95
169281,6,7/02/2019,-1,21.9,15.31
170936,8,25/09/2018,7,39,30.06
170295,6,21/03/2019,14,24.5,15.78
174022,8,16/04/2019,8,239,192.31
169281,4,9/03/2019,2,21.9,15.31
165954,5,9/12/2018,12,8.7,5.87
199219,7,27/10/2018,3,89,78.14
170069,5,30/04/2019,2,59.9,41.89
171979,5,4/04/2019,2,50.4,28.95
172551,4,14/04/2019,11,86.7,79.08
174022,7,8/01/2019,5,239,191.7
174022,6,6/03/2019,15,239,189.28
172551,8,19/10/2018,22,90.5,82.37
170936,6,7/07/2018,6,39,30.06
176139,8,20/12/2018,9,199,147.38
165811,6,8/06/2019,3,21.9,15.83
169281,4,28/04/2019,3,21.9,15.56
174022,6,29/05/2019,5,239,203.29
174022,8,17/04/2019,3,239,192.31
199219,8,19/04/2019,12,89,77.78
169281,6,29/07/2019,1,21.9,15.54
172671,6,29/01/2019,1,19.9,10.64
165811,9,3/11/2018,5,23,15.68
170295,6,17/03/2019,25,24.5,15.78
170295,8,1/07/2019,1,26,17.65
176139,8,9/03/2019,4,295.5,142
167108,6,5/11/2018,4,24.9,20.59
194516,6,9/09/2018,1,45.6,28.63
176139,8,21/06/2019,9,197,141.85
165811,6,22/01/2019,25,21.9,15.76
165811,4,18/05/2019,5,21.9,29.62
165811,4,27/08/2018,48,20.9,15.71
165811,8,20/05/2019,5,21.9,29.62
172551,5,8/03/2019,2,90.5,81.23
170936,4,21/04/2019,4,39,30.13
165954,5,24/09/2018,2,10.5,7.06
200838,7,20/06/2019,1,95,81.99
199219,4,21/07/2019,1,89,78.76
170936,4,2/03/2019,5,39,30.13
176139,8,8/08/2018,11,214,151.59
169281,6,29/09/2018,1,25.5,16.91
172551,6,13/11/2018,1,98.9,82.42
167108,6,11/11/2018,4,24.9,20.59
167108,4,13/02/2019,-3,27.9,18.56
170936,7,13/05/2019,4,41.4,56.38
199219,8,7/07/2018,10,87.9,77.77
176139,4,24/05/2019,2,197,141.85
174022,8,11/07/2019,5,239,199.87
199219,7,31/01/2019,3,89,77.32
170295,5,10/11/2018,2,24.5,16.05
174022,4,21/03/2019,1,266,199.61
169281,6,15/07/2019,1,21.9,16.08
170295,8,26/10/2018,8,24.5,16.11
194516,5,27/06/2019,3,43.8,27.44
199219,8,4/11/2018,6,89,78.12
176139,8,9/10/2018,9,214,151.33
194516,7,26/05/2019,9,43.8,27.44
174022,4,26/04/2019,3,239,204.35
176139,6,11/10/2018,1,214,150.16
200838,4,29/10/2018,7,95,85.53
194516,7,24/11/2018,17,38.7,27.2
165811,6,21/05/2019,19,21.9,15.84
171979,4,16/12/2018,2,43.5,28.19
165811,5,3/06/2019,11,21.9,15.83
171979,5,1/03/2019,5,43.5,28.15
172551,4,21/11/2018,1,90.5,84.69
172551,8,20/10/2018,5,90.5,82.41
171979,6,1/04/2019,4,44.4,28.87
174022,7,3/12/2018,12,229,194
199219,5,18/04/2019,9,89,76.69
199219,4,5/05/2019,2,89,78.22
170936,8,18/11/2018,4,39,30.06
200838,4,2/07/2019,2,95,85.45
170295,6,11/02/2019,-21,24.5,15.78
165811,7,11/02/2019,-2,21.9,15.75
171979,5,23/03/2019,5,44.4,28.9
199219,6,14/03/2019,24,89,77.16
174022,8,3/08/2018,7,239,190
172671,7,6/01/2019,2,19.9,10.63
176139,8,1/04/2019,1,197,142
174022,6,9/04/2019,1,239,204.15
167108,4,24/05/2019,5,26.9,18.62
199219,5,2/11/2018,8,89,78.29
167108,8,2/01/2019,1,27.9,18.57
194516,4,27/03/2019,1,46.5,28.61
165811,7,14/07/2019,3,21.9,15.72
176139,7,12/02/2019,-3,199,142
170936,5,4/07/2018,13,39,30.06
199219,8,11/11/2018,4,89,78.12
171979,8,18/01/2019,1,43.5,28.11
165811,5,25/10/2018,5,21.9,15.37
199219,8,4/10/2018,5,89,77.71
169281,4,19/10/2018,4,21.9,15.55
199219,5,1/09/2018,6,87.9,76.74
200838,5,13/12/2018,9,95,84.98
165811,7,26/08/2018,5,20.9,15.71
199219,7,24/08/2018,17,87.9,77.43
172671,6,26/01/2019,1,19.9,10.64
174022,4,21/06/2019,8,239,200.29
174022,6,30/01/2019,1,259,190.09
172551,7,12/07/2018,13,93.9,79.36
199219,8,11/08/2018,3,83.5,77.87
167108,4,29/09/2018,8,38.9,18.55
174022,7,6/02/2019,-10,239,192.69
174022,7,12/08/2018,2,256,190.14
200838,8,8/04/2019,14,95,81.89
174022,5,26/03/2019,2,266,197.23
165954,6,27/07/2018,1,11.3,7.01
170295,4,12/08/2018,10,29.9,18.81
170936,5,30/04/2019,9,39,30.13
167108,4,21/12/2018,22,27.9,18.62
199219,4,1/05/2019,2,89,78.22
165811,8,4/05/2019,14,21.9,15.84
176139,5,19/07/2018,2,214,151.19
170936,7,9/10/2018,9,39,30.06
167108,8,11/07/2019,1,26.9,18.58
194516,5,7/02/2019,-3,46.9,27.19
171979,8,17/06/2019,1,50.4,28.95
167108,5,14/05/2019,1,26.9,34.82
199219,7,26/09/2018,12,82.5,76.7
165954,7,4/09/2018,2,10.5,7.06
167108,4,17/11/2018,2,38.9,18.6
170295,6,28/07/2018,3,29.9,18.67
171979,8,9/12/2018,1,46.3,28.86
172551,5,21/11/2018,3,90.5,86.01
199219,5,13/03/2019,17,89,77.18
170936,4,19/06/2019,5,39,31.68
194516,7,27/04/2019,5,43.8,27.51
165811,5,6/03/2019,18,21.9,15.75
170936,6,2/01/2019,3,39,28.05
170295,5,7/05/2019,24,24.5,15.8
174022,8,4/06/2019,3,239,199
200838,5,29/07/2018,11,104,85.01
169281,6,21/09/2018,2,25.5,16.91
199219,4,17/03/2019,19,89,77.12
199219,7,25/09/2018,13,82.5,76.7
172551,8,6/09/2018,2,93.9,81.76
200838,4,11/06/2019,3,95,84.82
169281,4,2/01/2019,1,21.9,16.09
171979,6,20/07/2019,1,50.4,28.95
170936,7,18/09/2018,12,39,30.06
167108,6,28/02/2019,3,27.9,18.56
170069,7,27/07/2019,2,59.9,42.62
172551,5,9/07/2018,28,86.7,79.06
165811,5,6/04/2019,13,21.9,15.84
199219,4,8/01/2019,3,89,78.02
167108,7,22/07/2019,1,26.9,18.58
172551,6,28/08/2018,11,90.5,82.13
170936,8,15/07/2019,10,39,32.42
200838,6,30/04/2019,5,95,84.68
170936,4,9/04/2019,12,39,30.13
170936,4,12/05/2019,5,39,30.15
165811,4,24/05/2019,2,21.9,15.84
165954,8,24/08/2018,1,11.3,7.06
165811,7,2/01/2019,2,21.9,15.76
174022,8,8/08/2018,6,239,190
170936,5,3/10/2018,4,39,30.06
172671,5,15/02/2019,-3,19.9,10.91
172551,8,27/04/2019,1,93.5,79.21
170936,6,30/10/2018,4,39,30.06
172551,6,2/09/2018,8,90.5,81.84
170069,4,24/04/2019,2,59.9,41.99
170936,8,24/07/2019,10,39,32.45
200838,5,24/07/2018,19,94.9,85.01
170936,5,10/11/2018,3,39,30.06
176139,7,14/03/2019,7,275.8,142
170936,5,16/10/2018,10,39,30.06
200838,8,10/07/2018,5,95.9,85.73
170936,7,8/08/2018,10,39,30.05
170295,4,19/09/2018,19,29.9,18.9
170936,6,20/06/2019,3,39,31.39
176139,8,13/12/2018,6,199,147.49
176139,7,18/01/2019,2,199,142
169281,6,20/05/2019,1,21.9,29.08
199219,6,14/11/2018,28,89,78.32
172551,6,14/11/2018,14,90.5,82.42
165811,5,6/11/2018,7,21.9,15.37
176139,7,19/04/2019,1,197,142
169281,4,15/02/2019,-1,21.9,15.31
170069,8,26/07/2018,2,90.9,44.75
169281,6,28/04/2019,1,21.9,15.55
165811,6,5/07/2019,7,21.9,15.72
194516,5,10/03/2019,1,46.5,
200838,5,10/02/2019,-3,95,81.19
171979,8,14/07/2018,1,50.5,28.59
176139,7,19/10/2018,4,194.24,148.38
200838,7,18/02/2019,-4,95,81.29
170295,4,19/05/2019,19,24.5,29.55
194516,5,18/01/2019,4,46.9,28.03
170936,7,9/04/2019,6,39,30.13
167108,7,30/04/2019,2,26.9,18.62
174022,5,15/09/2018,1,259,190.86
199219,5,20/07/2018,10,90.9,77.81
167108,4,3/05/2019,2,26.9,18.62
200838,7,18/06/2019,2,95,81.99
167108,8,4/12/2018,3,27.9,18.62
165811,8,9/12/2018,1,21.9,15.74
170069,6,7/11/2018,2,83.9,44.03
172551,8,12/05/2019,24,90.5,81.46
171979,7,2/04/2019,1,44.4,28.95
167108,5,16/09/2018,2,24.9,20.75
165954,8,6/06/2019,6,8.7,5.87
165811,8,11/05/2019,2,21.9,15.84
172551,5,18/12/2018,4,90.5,83.15
170936,7,30/08/2018,6,39,30.05
172551,4,7/03/2019,7,90.5,83.1
194516,6,11/02/2019,-4,46.9,27.36
165811,6,11/09/2018,14,20.9,15.72
200838,8,14/07/2019,2,95,85.77
200838,5,29/12/2018,11,95,81.78
172551,8,16/03/2019,21,135.75,79.22
174022,7,6/05/2019,4,239,203.72
172551,7,19/07/2019,7,92,79.97
170936,7,22/09/2018,6,39,30.06
171979,8,24/10/2018,19,42.6,28.11
169281,8,11/12/2018,2,21.9,15.42
176139,6,7/07/2019,3,199,141.85
171979,4,18/12/2018,1,43.5,28.16
200838,5,14/08/2018,14,94.9,85.15
167108,6,30/04/2019,5,26.9,18.62
170936,6,30/09/2018,10,39,30.06
200838,8,15/12/2018,18,95,85.74
170295,4,16/07/2019,14,26,17.65
174022,5,21/06/2019,4,239,201.02
170295,4,8/11/2018,14,24.5,16.05
174022,8,17/02/2019,-1,239,190.28
170295,4,9/04/2019,17,24.5,15.79
170069,8,20/04/2019,1,59.9,42.58
170295,6,6/07/2019,10,26,17.65
170936,5,3/04/2019,4,39,30.13
171979,4,4/10/2018,2,49.6,28.08
174022,5,18/07/2018,3,259,193.72
172551,8,14/07/2018,2,93.9,79.64
167108,7,16/11/2018,5,38.3,24.65
170936,8,6/05/2019,10,39,30.15
165811,5,30/08/2018,2,20.9,15.71
200838,5,11/04/2019,8,95,84.46
165811,7,20/07/2018,4,20.9,15.6
200838,4,4/09/2018,1,104,84.78
170069,4,3/02/2019,-6,59.9,45.39
172551,4,1/08/2018,16,90.5,80.62
172671,5,1/08/2018,1,20.9,10.33
170936,6,1/03/2019,4,39,30.13
174022,5,5/07/2018,2,229,193.36
200838,8,11/11/2018,8,95,85.53
170069,8,17/07/2018,5,62.9,45.3
169281,4,22/07/2018,3,34.7,19.64
176139,6,2/06/2019,2,199,141.85
170936,4,28/01/2019,9,39,28.05
